doc_id,chunk_id,char_start,text,chunk_quality_bin,doc_quality_bin
18872,1,1659,"- convengono che, a decorrere dal 1° ottobre 2025, vengano adeguati i minimi tabellari
in essere e concordano di applicare la tabella salariale di seguito riportata, che sostituisce
ogni altra tabella salariale precedentemente in vigore nel testo del CCNL e ne costituisce
parte integrante, variando conseguentemente i relativi testi originari.

*  
1.

Modifica Tabella retributiva A
La tabella retributiva A viene così modificata e sostituita:
Inquadramento Minimi retributivi
retributivo dal 01/10/2025
Quadri € 2.196,00
Primo Livello € 2.054,00
Secondo livello € 1.843,00
Terzo livello € 1.582,00
Quarto livello € 1.490,00
Quinto livello € 1.413,00
Sesto livello € 1.344,00
Settimo livello € 1.275,00
Ai lavoratori sarà inoltre riconosciuto un importo una tantum, con possibilità di erogazione in
un’unica soluzione o in un massimo di dodici rate.

Gli importi spettanti per ciascun livello sono di
seguito indicati:
Inquadramento Importo
retributivo una tantum
Quadri € 334,05
Primo Livello € 310,35
Secondo livello € 270,75
Terzo livello € 226,35
Quarto livello € 207,45
Quinto livello € 194,40
Sesto livello € 182,25
Settimo livello € 169,65
Le suindicate modifiche, integrazioni e contenuti del presente accordo avranno effetto ed efficacia a
far data dal 01/10/2025.

Letto, approvato e sottoscritto.

CONFLAVORO PMI CONF.S.A.L FESICA
___________________ _____________________ __________________",noisy,noisy
17833,3,4578,"- - -- = =
13 Car. |} 2° carzoona
ZONE
Sup. 21 | Sup.21| mf. 21
anni || anni | enni
ZONA 0:
Milmo. LL RP 2002 a+ || 71.000 || 53.500 | 46.400
Torino Li. Li +. ++ || 69.450 || 52.300 | 45.400
Genova fa) Le < || 68.900 || 51.850 | 45.000
ZONA I:
Como, Firenze, Roma, PIPPI ce 68,500 || 51.600
situazione extra: Varese . 69,250 || 52.200
ZONA IL:
Aosta, Bolzano, Cremona, Livorno, Massa Carrara, Novara, Pavi Lee 66.000 || 49,750 | 43.150
eiluasioni extra: Cromo   - vue ++: +. {| 70.300 (| 52.950 | 45.950
Sondrio    «020 +++ || 69.050 || 51.300 | 44.500
rente n ii ++ .+ | 66.500 [| 50.100 | 43.500
Verbania i LL vee +1 + |[ 67.150 |! 50.600 | 43.900
ZONA ILL:
Bergamo, Brescia, Gor 2a ee + [| 64.750 || 40.600 | a2.a50
situazione extra: Biella  nei eee eee iaia a+ + || 69.250 |[ 52.200 | 45.300
ZONA I
La Spezie, Mantova, l'adova, Ravenna, Verona, PIETRA «000 ++ + || 69.950 | 46.050 | 41.650
ZONA V:
Alessondria, Neltuno, Dologas, Modena, Napoli, l'arma, Piacenza, Neggio Emi e» ]] 63.200 || 47.200 | d0.9s0
ZONA VI: i
Forlì, Grosseto, Lucca, Pistoia, Udine    i. Lerreriaiii 61.950 [| 46.450 | 40.300
ZONA VII:
Ancona, Astî, Cuneo, Eezrara, Palermo, Rovigo, Siena, Tre «0a 00 ea +0 + Jl 61,550 || 45.900 | 39.050
ZONA VITE
Azezzo, Meri, Perugia, Pesegra, Salerno, Taranto, Terni . . , . .°. ces ea e» || 60.250 || 45.950 | 29.000
situarfona extra: Valdarno LL LL. ce 2200 +++ || 62.950 || 46.500 | 40.350
ZONA IX:
Cagliari, Catania, Prosinone, Lecce, Messina, Pesaro, Rieti, Viterbo. . . . . . 59.100 || 43.300 | 97,550
siluazione estro; Ascoli Piceno». 0.0.0. » || 50.550 || 43.650 | 37.850
ZONA X:
Avellino, Benevento, Campobasso, Cascru
Nuoro, Sassari, Teramo LL  RA ei + [| 57.550 || 42.450 | 36.800
ZONA XI:
Agrigento, Latina, Matera, Potenza, Regusa, Siracusa, Trapani . . <a 0 +20 + || 56.150 {| 41.950 | 35.000
ZONA XII:
Caltonissetta, Enna, Reggio Calobria LL  Li. +++ || 53.550 || 39.550 | 84.350

Accordo 11-VIII-1954 retribuzioni lavoratori industria risiera",noisy,noisy
20780,2,3114,"SEELZA 1L'608 16°86/ ose 2 9
Se'EIEt 20°818 s2'108 12 £08 29
orosri ovsie 18996 sL'Pe6 ®
02661 oo'61e AL'ZIOL aL'ivoL «E
os'gzgi EGIZI PB vPLL OLUZALL sz
L66881 Gross CIGLONI slibze: 52
1646861 00°001 Gr'oes Gere subze: MUUEZ +0
166103 00°081 G1'0ES overeL sueze: HIVE ZI + ab
ovissre 00°081 101988 006/81 eg0seÌ a9dNns sh
199921 es‘oi 11/609 20282 1z'oa 991 9
(CETORI eroi 10748 12'e28 Sez 98108 #9
9091 esoL 09918 82986 ev'ez 0E'146 d
SOS eeoi 00618 L'HO BASA Sp'9io: «È
aL'9S9% eso couzs OLA 2997 +1°9601 aL
18998"" eroi sw'oes eLozer 0008 sL'eezi d
18/4961 0000. eci 40°089 euezei 00'08 supezi HUUE Z +00
16/4661 00081 eLoI 99/008 sLozei 00'08 sL'oezi IUUIE ZL + oh
EIAA 00081 eroi 10'9€9 88/0ss +L'88 CIICHI tedns aL

TLSONo
ep aseg efied esont

TUSOHO
“IND vIUetune

oe'9ezi 11°609 98'914 20/68 ce'189 Di
960201 20218 96108 s'e +0'49/ È)
couzeri (VASTI DELLE el'ov 850/28 DA
RUSSI 00619 sv'gioi ge +9'Z26 ti
ovezei e9'zs 11'960. Por 00°0801 Ba
L64281 91/089 eL'iezi 0976 euzizii o
LBFEGÌ 007001 97088 sL'razi 00°2s elavzi UE Z +06
L66961 o0°0et avo BL'#6zL 008 erevzi IUUE ZL + ob
IAIGIRA qovel 10/968 bL'LISI series 99/8871 4adns ol

VUEVILO THEVVO

v ebay

80/80/10 1° ASVE VOYd TIIBAN

BLVARIA DIOVINUVA

FARMACIE RURALI SUSSIDIATE

Allegato B

PAGA BASE] cent MUOVA] CONTING
| LIVELLI 2101/8/09 | ‘irtaia ""| Pagabase|CEnza | ED:R | LS.0. | TOTALE
da 1/12/11

1° super 1.400,32 56,14 1456,46 536.07 10,33 130,00
1° + 12 anni 1.192,50 49,92 124242 59045 10,93 13000
14+ 2anni 1.192,50 49,92 124242 59045 10.33 10000
1 1.192,50 49,92 124242 530,45 10,33

» 1.008,01 44.29 1052,30 52163 10,32

3° 932.74 42,05 975.79 519,00 10,33

ta 835,7. 39,09 874,83 51540 10,33

8 793.48 36,02 76950 51207 10.93

8° 854,55 33,63 888,18 509.11 10,38",noisy,noisy
17817,3,4578,"- - -- = =
13 Car. |} 2° carzoona
ZONE
Sup. 21 | Sup.21| mf. 21
anni || anni | enni
ZONA 0:
Milmo. LL RP 2002 a+ || 71.000 || 53.500 | 46.400
Torino Li. Li +. ++ || 69.450 || 52.300 | 45.400
Genova fa) Le < || 68.900 || 51.850 | 45.000
ZONA I:
Como, Firenze, Roma, PIPPI ce 68,500 || 51.600
situazione extra: Varese . 69,250 || 52.200
ZONA IL:
Aosta, Bolzano, Cremona, Livorno, Massa Carrara, Novara, Pavi Lee 66.000 || 49,750 | 43.150
eiluasioni extra: Cromo   - vue ++: +. {| 70.300 (| 52.950 | 45.950
Sondrio    «020 +++ || 69.050 || 51.300 | 44.500
rente n ii ++ .+ | 66.500 [| 50.100 | 43.500
Verbania i LL vee +1 + |[ 67.150 |! 50.600 | 43.900
ZONA ILL:
Bergamo, Brescia, Gor 2a ee + [| 64.750 || 40.600 | a2.a50
situazione extra: Biella  nei eee eee iaia a+ + || 69.250 |[ 52.200 | 45.300
ZONA I
La Spezie, Mantova, l'adova, Ravenna, Verona, PIETRA «000 ++ + || 69.950 | 46.050 | 41.650
ZONA V:
Alessondria, Neltuno, Dologas, Modena, Napoli, l'arma, Piacenza, Neggio Emi e» ]] 63.200 || 47.200 | d0.9s0
ZONA VI: i
Forlì, Grosseto, Lucca, Pistoia, Udine    i. Lerreriaiii 61.950 [| 46.450 | 40.300
ZONA VII:
Ancona, Astî, Cuneo, Eezrara, Palermo, Rovigo, Siena, Tre «0a 00 ea +0 + Jl 61,550 || 45.900 | 39.050
ZONA VITE
Azezzo, Meri, Perugia, Pesegra, Salerno, Taranto, Terni . . , . .°. ces ea e» || 60.250 || 45.950 | 29.000
situarfona extra: Valdarno LL LL. ce 2200 +++ || 62.950 || 46.500 | 40.350
ZONA IX:
Cagliari, Catania, Prosinone, Lecce, Messina, Pesaro, Rieti, Viterbo. . . . . . 59.100 || 43.300 | 97,550
siluazione estro; Ascoli Piceno». 0.0.0. » || 50.550 || 43.650 | 37.850
ZONA X:
Avellino, Benevento, Campobasso, Cascru
Nuoro, Sassari, Teramo LL  RA ei + [| 57.550 || 42.450 | 36.800
ZONA XI:
Agrigento, Latina, Matera, Potenza, Regusa, Siracusa, Trapani . . <a 0 +20 + || 56.150 {| 41.950 | 35.000
ZONA XII:
Caltonissetta, Enna, Reggio Calobria LL  Li. +++ || 53.550 || 39.550 | 84.350

Accordo 11-VIII-1954 retribuzioni lavoratori industria risiera",noisy,noisy
20749,2,3787,"IVINISNAN VINEL YIT3O VAISNAYAWOD) VANNY FIVLOL ANCIZNIIYLIM > L007 CIVNNI9 LITYO ONIIA OAMIIL [DICI LLNZOIUIO ITTIGVI

Pagg gi SI 01

v)

4 )

D7,

Vo

DA pe, VV
7
VARELNTAÀ FINRzzA LG9LSÙ I66'BLL 'C7’9569 La'itesi E BIOSe; xal #3U2Bjp 09peyi
TUE E TE Bose]
2 'esgze
(ez'osp Ly 1.'7596 eo'aziiei 66'eLo 66 alb 27'898619 La'LL6sì \Y BIOSE} xa] IUEB|:]p 09|pow]
LEZIONI
Lg'6oen 147986 gaia 1s'eez9 GG RLLL |22'ese9 I2'LLesì cInpow xa solidues einpnus queBuig
1uve g colreoui nunsse!
|96*£0€79s CIASOENAS |00°918""9 \L0'097°9 96 sez |22'85619 L2'LLESÌ = Bolpaw Baue|
|
|96'£0€'98 CiAccezAl 100'9199 Eorad |cT'8s69 'e0'osr9 IT'uesi POIDaLLI BaJel
uve  couiesui punsse!
8L'e6zzs ‘8P'006.LL (CACI3:99 L0'08h""9 CERAA |z2'es69 1z'ulesì - BAIBUVIVO Bave
EIRECIALEI ap'0o6'zL EZIOLL BELLEZZ 70'8969 iLo'osr'9 Iz' Les B9]6:nI9 Ale! essejdwos einynas quablia
Tec uduos]
onuve | juuess | sjogea | iuuegie |1dwosrnas essaduio9
alzo, “Snjosa EYpu] |‘snjosa EIPu |:snjosa Eypu] |*sn|j258 gypul |2150d ‘GHJaY | ‘HNu1S Eyvpuj WSI SI csuod ""Say asellageL eYoniads 09HEIUI |p elSojodiL

CYLIMSNIW VINEL VTTZO VAISNIUAWNOD) VANNY FIVLOL INCIZABNILIY - L007 CIVNN3O L'TIVO OLINIZIO OdWIL 19ICIW LLN3DI

ia 3MIAVI",noisy,noisy
15436,4,7483,"Le Parti nella convinzione di consolidare una nuova identità del settore che
persegua gli interessi comuni ai settori rappresentati dai videofonografici, grafici
ed editori, convengono di costituire una Commissione Tecnica Paritetica Bilaterale
per agevolare la confluenza — pur conservando la propria specificità — del settore
videofonografico — nel settore attualmente regolato dal CCNL per i dipendenti delle
aziende grafiche, editoriali, digitali ed affini, a decorrere dal 1° gennaio 2027.

La Commissione sarà costituita da massimo 6 componenti, 3 di parte datoriale e 3
di parte sindacale nominati dalle Associazioni stipulanti che, di comune accordo, di
volta in volta, potranno essere affiancati da esperti delle materia trattate.

Alle riunioni potranno essere invitati, in qualità di osservatori i rappresentanti delle
Associazioni stipulanti il CCNL Grafico Editore.

Sino alla data di effettiva confluenza il contratto del 10 luglio 2014, per le parti non
sostituite e/o modificate dal presente rinnovo, continuerà a produrre i propri effetti.

ALLEGATO 1) all’accordo di rinnovo 22.5.2025 del CCNL Videofonografici

AUMENTI CONTRATTUALI, DECORRENZE E MINIMI TABELLARI:

Livello Totale aumento

1° tranche 2° tranche

aumento aumento

1.7.2025 41.3.2026
a | 12 |
[_8 | t7 | t2870) 16966] 26835
107 117,70
(_6 | 100 | 1000) 14500) 25500
[_5 | sa | 0340) 13630) 23970]

| e | 7480] sesof _t7340

Minimi in

n Minimi in |Indennità di | Minimi in vigore |.
vigore al {contingenza{ dal 1.07.2025 bia
1.9.2016 osi

[a | _i22 | 150619 |_s3238 _|__173088 | 190/28 ]
[e] t7 | 158637 | ss2s8 | 1.667,07 | 185672]
[00 | 1.212,10 | s2252 | 1.322,10 | 1.467,10 ]

e]
[&7_| 101385 |_s1.38_|_ 110068 | _123668 |
[ei | senz? | stato | s7682 | 100677]
[73 | 76224 | st145 | 66054 | 96850 ]
[60 | 71201 | s00s4 | 178681 | so54i

,32
1,135,97 520,96 1.239,37 1.375,67

Ai sensi del Protocollo d'intesa 31 luglio 1992 è da riconoscere un importo pari ad euro 10,33",noisy,clean
19817,1,1808,"- convengono che, a decorrere dal 1° ottobre 2025, vengano adeguati i minimi tabellari
in essere e concordano di applicare le tabelle salariali di seguito riportate, che
sostituiscono ogni altra tabella salariale precedentemente in vigore nel testo del CCNL
e ne fanno parte integrante, variando conseguentemente i relativi testi originari.

*  
1.

Modifica Tabella retributiva A
La tabella retributiva A viene così modificata e sostituita:
Minimi
Inquadramento
retributivi
retributivo
dal 01/10/2025
Quadri € 2.838,00
Primo Livello € 2.771,00
Secondo livello
€ 2.482,00
Super
Secondo livello € 2.314,00
Terzo livello € 2.159,00
Quarto livello € 2.016,00
Quinto livello € 1.974,00
Sesto livello € 1.932,00
Settimo livello € 1.743,00
Le suindicate modifiche, integrazioni e contenuti del presente accordo avranno effetto ed efficacia a
far data dal 01/10/2025.

Letto, approvato e sottoscritto.

CONFLAVORO PMI CONF.S.A.L FESICA
___________________ ___________________ ___________________",noisy,noisy
5502,34,53145,"Laformazione sar realizzata da: _____________________________________________La  retribuzione  e la  normativa sar  quella prevista dal  contratto sopramenzionato.Ai  sensi della legge 1618/1962  il sottoscritto  dichiara  che non  vi sonostati negli ultimi 12  mesi licenziamenti per riduzione di personale  con lastessa qualifica.Ai sensi dell'art.

2, legge 675/1977 non sono in atto sospensioni dal lavoroo riduzioni del personale con la stessa qualifica.Ai  sensi del comma 4  del  citato art.

25  della legge 223/91, non adibiri lavoratori  da  assumere in mansioni  non equivalenti a  quelle risultantidalla richiesta di avviamento.Dichiara inoltre che il  presente  progetto  standard  non sar  applicato agiovani che abbiano gi fruito  di  progetti  finanziati  dal  Fondo SocialeEuropeo.Gli oneri del finanziamento sono a totale carico dell'azienda.

firma del legale rappresentante                                            -------------------------------  - Allegato N 1 Attestato   da   cui   risulti   l'iscrizione   dell'azienda  all'U.C.I.C.T.PROTOCOLLO D'INTESA PER LA COSTITUZIONE ""CASSA ASSISTENZA PREVIDENZA""tra""U.C.I.C.T."" - Unione Cristiana Italiana Commercio Turismoe""C.I.S.A.L."" - Confederazione Italiana Sindacato Lavoratori Autonomiin  attuazione  delle  disposizione  contenute  nell'art.",noisy,noisy
6055,2,3114,"SEELZA 1L'608 16°86/ ose 2 9
Se'EIEt 20°818 s2'108 12 £08 29
orosri ovsie 18996 sL'Pe6 ®
02661 oo'61e AL'ZIOL aL'ivoL «E
os'gzgi EGIZI PB vPLL OLUZALL sz
L66881 Gross CIGLONI slibze: 52
1646861 00°001 Gr'oes Gere subze: MUUEZ +0
166103 00°081 G1'0ES overeL sueze: HIVE ZI + ab
ovissre 00°081 101988 006/81 eg0seÌ a9dNns sh
199921 es‘oi 11/609 20282 1z'oa 991 9
(CETORI eroi 10748 12'e28 Sez 98108 #9
9091 esoL 09918 82986 ev'ez 0E'146 d
SOS eeoi 00618 L'HO BASA Sp'9io: «È
aL'9S9% eso couzs OLA 2997 +1°9601 aL
18998"" eroi sw'oes eLozer 0008 sL'eezi d
18/4961 0000. eci 40°089 euezei 00'08 supezi HUUE Z +00
16/4661 00081 eLoI 99/008 sLozei 00'08 sL'oezi IUUIE ZL + oh
EIAA 00081 eroi 10'9€9 88/0ss +L'88 CIICHI tedns aL

TLSONo
ep aseg efied esont

TUSOHO
“IND vIUetune

oe'9ezi 11°609 98'914 20/68 ce'189 Di
960201 20218 96108 s'e +0'49/ È)
couzeri (VASTI DELLE el'ov 850/28 DA
RUSSI 00619 sv'gioi ge +9'Z26 ti
ovezei e9'zs 11'960. Por 00°0801 Ba
L64281 91/089 eL'iezi 0976 euzizii o
LBFEGÌ 007001 97088 sL'razi 00°2s elavzi UE Z +06
L66961 o0°0et avo BL'#6zL 008 erevzi IUUE ZL + ob
IAIGIRA qovel 10/968 bL'LISI series 99/8871 4adns ol

VUEVILO THEVVO

v ebay

80/80/10 1° ASVE VOYd TIIBAN

BLVARIA DIOVINUVA

FARMACIE RURALI SUSSIDIATE

Allegato B

PAGA BASE] cent MUOVA] CONTING
| LIVELLI 2101/8/09 | ‘irtaia ""| Pagabase|CEnza | ED:R | LS.0. | TOTALE
da 1/12/11

1° super 1.400,32 56,14 1456,46 536.07 10,33 130,00
1° + 12 anni 1.192,50 49,92 124242 59045 10,93 13000
14+ 2anni 1.192,50 49,92 124242 59045 10.33 10000
1 1.192,50 49,92 124242 530,45 10,33

» 1.008,01 44.29 1052,30 52163 10,32

3° 932.74 42,05 975.79 519,00 10,33

ta 835,7. 39,09 874,83 51540 10,33

8 793.48 36,02 76950 51207 10.93

8° 854,55 33,63 888,18 509.11 10,38",noisy,noisy
14389,2,3114,"SEELZA 1L'608 16°86/ ose 2 9
Se'EIEt 20°818 s2'108 12 £08 29
orosri ovsie 18996 sL'Pe6 ®
02661 oo'61e AL'ZIOL aL'ivoL «E
os'gzgi EGIZI PB vPLL OLUZALL sz
L66881 Gross CIGLONI slibze: 52
1646861 00°001 Gr'oes Gere subze: MUUEZ +0
166103 00°081 G1'0ES overeL sueze: HIVE ZI + ab
ovissre 00°081 101988 006/81 eg0seÌ a9dNns sh
199921 es‘oi 11/609 20282 1z'oa 991 9
(CETORI eroi 10748 12'e28 Sez 98108 #9
9091 esoL 09918 82986 ev'ez 0E'146 d
SOS eeoi 00618 L'HO BASA Sp'9io: «È
aL'9S9% eso couzs OLA 2997 +1°9601 aL
18998"" eroi sw'oes eLozer 0008 sL'eezi d
18/4961 0000. eci 40°089 euezei 00'08 supezi HUUE Z +00
16/4661 00081 eLoI 99/008 sLozei 00'08 sL'oezi IUUIE ZL + oh
EIAA 00081 eroi 10'9€9 88/0ss +L'88 CIICHI tedns aL

TLSONo
ep aseg efied esont

TUSOHO
“IND vIUetune

oe'9ezi 11°609 98'914 20/68 ce'189 Di
960201 20218 96108 s'e +0'49/ È)
couzeri (VASTI DELLE el'ov 850/28 DA
RUSSI 00619 sv'gioi ge +9'Z26 ti
ovezei e9'zs 11'960. Por 00°0801 Ba
L64281 91/089 eL'iezi 0976 euzizii o
LBFEGÌ 007001 97088 sL'razi 00°2s elavzi UE Z +06
L66961 o0°0et avo BL'#6zL 008 erevzi IUUE ZL + ob
IAIGIRA qovel 10/968 bL'LISI series 99/8871 4adns ol

VUEVILO THEVVO

v ebay

80/80/10 1° ASVE VOYd TIIBAN

BLVARIA DIOVINUVA

FARMACIE RURALI SUSSIDIATE

Allegato B

PAGA BASE] cent MUOVA] CONTING
| LIVELLI 2101/8/09 | ‘irtaia ""| Pagabase|CEnza | ED:R | LS.0. | TOTALE
da 1/12/11

1° super 1.400,32 56,14 1456,46 536.07 10,33 130,00
1° + 12 anni 1.192,50 49,92 124242 59045 10,93 13000
14+ 2anni 1.192,50 49,92 124242 59045 10.33 10000
1 1.192,50 49,92 124242 530,45 10,33

» 1.008,01 44.29 1052,30 52163 10,32

3° 932.74 42,05 975.79 519,00 10,33

ta 835,7. 39,09 874,83 51540 10,33

8 793.48 36,02 76950 51207 10.93

8° 854,55 33,63 888,18 509.11 10,38",noisy,noisy
8589,75,137934,"Tecnico - Specialista - Professional

‘| [Anelizzare, risolvere è monitorare i |Analzzare, nisoivere e monitorare 1 [Riorganizzare Te soree si mezzi T:
[Problemi insorgenti nel rispetto delle [problemi insorgenti nel rispetto celle |al'insorgere di imprevisti consultandosi, lan
[procedure e prassi definite [procedure e prassi definite [se necessario, con il diretto responsabile |s;

li

delle |secondo prassi e procedure in [raggiungimento cegi obiettivi lobiettivi assegnati a livello

ze di infivenzare
€ [informazioni in modo appropriato — |dati ec informazioni per il (informazioni per il raggiungimento degli cid pera cggiungimento cegt
bit

Jessere sulla base delle necessità _ assegnati [multicimensionali

Applicare Te conoscenze acquisite in Trasfenre è condividere Te [Trasfarira e condividere le conoscenze _ [Fungere ed agire da punto di nermenio
[spesifche pratiche operative In [conoscenze acquisie n specifiche. |acquiite in spacifiche pratiche oparalive te ‘'ecnico-specialistico nel disciplina
propositivo e continuativo. |pratiche operative nell'area di [anche a livello multidimensionale [appartenenza ed in grado di trasferire know.
[competenza |” in modo appropriato
[Lavorare con gii ali in modo [Lavorare con gli alii in modo [Lavorare con gi ali im pr respon,
(responsabile, propositivo e l'esponsabile, propositivo e partecipativo. [proposiiva e partecipativo nell'area di
[partecipativo nell'area di net'area i appartonenza e a lello. [appartenenza a ivell muligimensicnato lo per
‘appartenenza [multidimensionale ll raggiugimento degli obiettivi assegnati
\vere attenzione ai così nol [Avere attenzione al cost nella [armate det assegno a pae dl [avere responsabiià sconomiEhe di impeto

‘applicazione del budget in base alle |applicazione del budget! osso dala mpetenza e contribuire alla[per l'impresa e che comportano l'assunzione di
(direttive assegnate [definizioni bag er anno successivo _ [decisioni integrate con più aree funzionali

Sd & i Week Srwa",noisy,clean
20861,2,3245,"Gli importi spettanti per ciascun livello sono di
seguito indicati:
Tabella A
Inquadramento Importo
retributivo una tantum
Quadri € 811,50
Primo livello € 728,50
Secondo livello € 685,75
Terzo livello
€ 704,00
Super
Terzo livello € 588,25
Quarto livello € 567,25
Quinto livello € 515,50
Sesto livello € 488,25
Settimo livello € 345,25
Riders
Inquadramento Importo
Periodo
retributivo una tantum
A Primi 6 mesi € 423,00
A Mesi successivi € 445,50
B Primi 6 mesi € 458,00
B Ulteriori 9 mesi € 480,50
B Mesi successivi € 486,75
Le suindicate modifiche, integrazioni e contenuti del presente accordo avranno effetto ed efficacia a
far data dal 01/10/2025.

Letto, approvato e sottoscritto.

CONFLAVORO PMI CONF.S.A.L FESICA
____________________ ___________________ _______________",noisy,noisy
19413,0,0,"CONFEDERAZIOI'{E NAZIONALE DEL LA VOBO
, 
CONTRtl'""YfO ('()TiT,E'lffVO NAZIONALE DI LAVORO
1
PER I DIP El\""'DEN'lI DETiT,A. PICCOLA E JIBDIA TK­
DlTS'11RI1\. DEI SETrORI CHDJJC.A CONCIA E SET­
:1
'J:ORI A(;CORPA TI, PLASTICA. E (¾0.1Du\, A.BR -1sm,
1
CERA:\JJCt\ E VE'l1RO
-
-=-
·�
<O
-o
\
o
I
Testo Ufficiale
Roma, 5 Luglio 2019
© PROPRIETA' RISERVATA
L,� n1'f!u11izx;1zin11i  : t i/JU/uuti it1tr•11doun .�al, ag,mnfol'"" /;, pit·wr ,. rn1u_ ple1,1 /Jr<>p.ricuì tir•/ l(•�to
r-0111J·;-1t11wlt• ,. 1w. iHibi.-wouo lu 1·i111·odtt¼iont· Lotult• o />111·xh1lf• ml,-.,,,;_ Ol'gn11ix%:1�it>Hi. imJ,.rr.�t\
•· 111·in.1Li. rfr•<-1T.:tUtl(,.-:j ngui axio11(• 11 �,,1'·:,grwrdo d,�; loro diri1 ti",noisy,noisy
9264,97,0,"626/94 e sue successive modificazioni;  
(m)	costituire la Commissione Paritetica Nazionale;  
(n)	svolgere tutti gli altri compiti allo stesso demandati dalla contrattazione collettiva e dalla normativa vigente;  
(o)	promuovere mediante il FoFoIAC l’erogazione di servizi nel settore della formazione continua;
(p)	attuare gli altri compiti che le Parti, a livello di contrattazione collettiva nazionale, decideranno congiuntamente di attribuire all'EBPA;  
(q)	aderisce al “Fondo Paritetico Interprofessionale Nazionale per la formazione continua dei Lavoratori” di previdenza per fornire prestazioni complementari dei trattamenti di pensioni pubbliche sotto forma di rendita e capitale che potrà associare lavoratori dipendenti e datori di lavoro in applicazione dell’art.

118, legge 23.12.00 n.

388 all’uopo costituito dalle associazioni di cui all’art.

1 del presente, in data _______________________ dal Notaio  ______________ raccolta n._________ repertorio n.

_____________.



Titolo II - FUNZIONALITA’ INTERNA

Art. 6 - Organi.

Sono Organi dell'EBPA:  

- l'Assemblea dei soci

e inoltre:

- il Consiglio direttivo  
- il presidente  
- il vice presidente  
- il direttore generale  
- il Collegio dei revisori dei conti

Tutte le cariche elettive hanno la durata di 4 anni e possono essere riconfermate.  

In caso di dimissioni o revoca di un componente del Consiglio direttivo, il presidente, su richiesta del socio interessato, convoca il Consiglio direttivo per procedere alla nomina di un sostituto, la nomina dovrà essere  ratificata successivamente alla prima assemblea dei soci utile.  

La funzione di componente degli Organi statutari ha termine nel caso in cui la designazione venga revocata dal socio che l'aveva espressa, ovvero in caso di decadenza e/o di dimissioni.",noisy,clean
8032,1,1404,"Articolo 73 TRATTAMENTI MINIMI CONTRATTUALI
Aumento | Aumento | Aumento ] Aumento | Aumento | Aumento | Aumento _] Aumento
Uvi Pat. ‘economico economico economico “economico ‘economico ‘economico ‘economico economico Totale
Luglio 2025 | Maggio2026 | Ottobre2026 | Maggio2027 | Dicembre 2027 | Luglio 2028 | Ottobre 2028_| Marzo 2020
Q 220. € 80,73 | € 70,64 | € 170,64 | € 80,55 | € 40,37 | € 50,46 | € 40,37 | € 20,18 | € 433,94.
7 201_|e 7376|€ 54,58 | € 84,51 [€ 55,32 | € 36,88 | € 46,19 | € 36,88 | € 18,44 | €396,86
6 [7 _|e 50.85 [€ 3587 |€ 35,87 /€ ar89|€ 3193 [€ 3991|€ 3193 [€ 15,96 |€ 2021
5 10 _|e 3138 [€ 40,95 |€ 44,95 |€ 3853 | € 25,69 [€ 32,1 [€ 25,68 [€ 17,84 | € 27614
4 128_|e 46,97 |€ 41,10] € 81,10 | € 3523|€ 23,69 [€ 29,36 |€ 23.49 |€ 1174 |e___252,8
O ne le 63.30 /€ 3789 |€ 3789 |€ 3248] € 2165 [€ 27,06 [€ 21,65 [€ 10,83 €232,75
2 109_|e 20,00 | € 35,00 | € 35,00 [€ 30,00 [€ 20,00 |€ 25,00 | € 20,00 | € 10,00 [€ 215,00
1 100_|e 36,70] € 3211 [€ 2211 [€ ns |e 18,35 [€ 22,94 | € 18,35 [€ 3,7 |€ 197,5
15_|e 45,87 | € 40,14 | € 4014 | € 34,40 | € 29 | € 28,67|€ EG 1147 |€ 24657
us |e 42,20 | € 3693 | € 3693 [e 3165 [€ 2.10 |€ 26,38 [€ 2.10] e 1055 |e 226,84
di Sumo Retribuzione I nità di Retribuzione enR
iv. economico tabellare contingenza sale DR
Luglio 2025 Luglio 2025 Luglio 2025
a 220 € 100,92 € 1.653,44 € 532,06 € 2.185,50 € 210,33
7 201 € 92,20 € 1.510,64 € 532,06 € 2.042,70 € 10,33
6 174 € 79,82 € 1.307,72 € 524,77 € 1.832,49 € 10,33
5 140 € 64,22 € 1.052,18 € 518,53 € 1.570,71 € 10,33
4 128 € 58,72 € 962,00 € 517,50 € 1.479,50 € 10,33
3 118 € 54,13 € 886,85 € 515,42 € 1.402,27 € 10,33
2 109 € 50,00 € 819,21 € 513,96 € 1.333,17 € 10,33
1 100 € 5,87 € 751,57 € 512,71 € 1.264,28 € 10,33

l'afftuale rinnovo 2025-2028 che fa 5° tranche di aumento del precedente CCNL 2021-2024
1

HA titug entità
27

L'aumento economico comprende sia remento

Mute A LAS , Ì

Aumento Retribuzione Retribuzione",noisy,clean
