id_accordo,ccnl_code,titolo,txt_path,char_count,garbage_ratio,quality_bin
11050,B012,"Accordo di rinnovo del CCNL per gli addetti all'industria chimica-farmaceutica, settore Coibentazioni Termiche Acustiche 10 maggio 2006 - 12 luglio 2006","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di adesione al CCNL per gli addetti all'industria chimica-farmaceutica, settore Coibentazioni Termiche Acustiche 27 maggio 2010 (B012).txt",380,0.0079,severe
4476,B012,CHIMICO FARMACEUTICA e AFFINI: Industrie,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di adesione al CCNL per gli addetti all'industria chimica-farmaceutica, settore Coibentazioni Termiche Acustiche 27 maggio 2010 (B012).txt",380,0.0079,severe
20115,B012,Ipotesi di Accordo di rinnovo del CCNL per gli addetti all'industria Chimica settore Coibentazioni Termiche Acustiche,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di adesione al CCNL per gli addetti all'industria chimica-farmaceutica, settore Coibentazioni Termiche Acustiche 27 maggio 2010 (B012).txt",380,0.0079,severe
19811,F08W,CCNL per i dipendenti delle imprese edili artigiane e delle piccole e medie imprese industriali edili e affini,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti delle imprese edili artigiane e delle piccole e medie imprese industriali edili e affini (F08W).txt,206,0.0,severe
7978,B012,Verbale di accordo CCNL coibentazioni termico acustiche,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di adesione al CCNL per gli addetti all'industria chimica-farmaceutica, settore Coibentazioni Termiche Acustiche 27 maggio 2010 (B012).txt",380,0.0079,severe
11178,B012,"Accordo di adesione al CCNL per gli addetti all'industria chimica-farmaceutica, settore Coibentazioni Termiche Acustiche 27 maggio 2010","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di adesione al CCNL per gli addetti all'industria chimica-farmaceutica, settore Coibentazioni Termiche Acustiche 27 maggio 2010 (B012).txt",380,0.0079,severe
9505,B012,"Adesione all'accordo di rinnovo di 2° biennio del ccnl per gli addetti all'industria chimica farmaceutica, settore coibentazioni termiche acustiche","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di adesione al CCNL per gli addetti all'industria chimica-farmaceutica, settore Coibentazioni Termiche Acustiche 27 maggio 2010 (B012).txt",380,0.0079,severe
19221,T19E,"CCNL per il personale dipendente da Croce Rossa Italiana, enti del terzo settore, organizzazioni di volontariato, fondazioni","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per il personale dipendente da Croce Rossa Italiana, enti del terzo settore, organizzazioni di volontariato, fondazioni (T19E).txt",95,0.0,severe
19359,T19E,"Verbale di errata corrige CCNL per il personale dipendente da Croce Rossa Italiana, enti del terzo settore, organizzazioni di volontariato, fondazioni","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per il personale dipendente da Croce Rossa Italiana, enti del terzo settore, organizzazioni di volontariato, fondazioni (T19E).txt",95,0.0,severe
20071,F08W,Verbale di accordo integrativo della parte economica del CCNL 20 luglio 2022 per i dipendenti delle imprese edili artigiane e delle piccole e medie imprese industriali edili e affini,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti delle imprese edili artigiane e delle piccole e medie imprese industriali edili e affini (F08W).txt,206,0.0,severe
17057,A00A,CCNL per gli operai agricoli e florovivaisti,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per gli operai agricoli e florovivaisti (A00A).txt,160,0.0187,severe
7703,B012,Accordo di rinnovo di 2° biennio del CCNL Settore Coibentazione Termo-Acustica,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di adesione al CCNL per gli addetti all'industria chimica-farmaceutica, settore Coibentazioni Termiche Acustiche 27 maggio 2010 (B012).txt",380,0.0079,severe
19180,B012,Ipotesi di verbale di Accordo di rinnovo del CCNL per gli addetti all'industria Chimico-Coibenti,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di adesione al CCNL per gli addetti all'industria chimica-farmaceutica, settore Coibentazioni Termiche Acustiche 27 maggio 2010 (B012).txt",380,0.0079,severe
7702,B012,Accordo di rinnovo del CCNL del settore coibenti,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di adesione al CCNL per gli addetti all'industria chimica-farmaceutica, settore Coibentazioni Termiche Acustiche 27 maggio 2010 (B012).txt",380,0.0079,severe
9538,S223,CCNL del personale della dirigenza medico veterinaria del servizio sanitario nazionale quadriennio normativo 2006-2009 e biennio economico 2006-2007,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/AREA IV Dirigenti (SANITA' Area Medica) (S223).txt,279505,0.0004,clean
9554,S661,CCNL per il personale non dirigente del Consiglio Nazionale dell'Economia e del Lavoro (CNEL) - parte normativa quadriennio 2006-2009 e parte economica biennio 2006-2007,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per il personale non dirigente del Consiglio Nazionale dell'Economia e del Lavoro (CNEL) - parte normativa quadriennio 2006-2009 e parte economic (S661).txt,4359,0.0055,clean
15729,V011,Accordo FIPDAF,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo FIPDAF (V011).txt,17541,0.0068,clean
14652,H341,CCNL per i dipendenti da aziende ortofrutticole ed agrumarie 1 gennaio 2011- 31 dicembre 2013,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo della parte economica del CCNL per i dipendenti da aziende ortofrutticole ed agrumarie (H341).txt,757,0.0106,clean
19437,J251,"Verbale di riunione - Integrazione al Protocollo condiviso del 28 aprile 2020, e successive integrazioni, recante Misure di prevenzione, contrasto e contenimento della diffusione del virus Covid-19 per garantire l’erogazione dei servizi del settore bancar","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 29 febbraio 2012 di proroga del CCNL del 10 gennaio 2008 per i dirigenti dipendenti dalle imprese creditizie, finanziarie e strumentali (J251).txt",9364,0.0041,clean
19082,H024,Verbale di incontro sindacale per Rinnovo del CCNL Commercio del 28 dicembre 2016,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per la disciplina del lavoro agile (H024).txt,4910,0.011,clean
19369,J126,Verbale di accordo per il rinnovo per il triennio 2020/2022 del CCNL per il personale amministrativo e produttivo delle agenzie di assicurazione in gestione libera aderenti all'Associazione nazionale agenzie societarie UnipolSai Assicurazioni e alla L.N.C,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ASSICURAZIONI Cooperative e Confesercenti (J126).txt,107197,0.0012,clean
6021,S632,EUR: Personale dirigente,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/EUR Personale dirigente (S632).txt,76387,0.0,clean
19296,B122,"Ipotesi di accordo per il rinnovo del CCNL 16/11/2016 per gli addetti all'industria delle piastrelle di ceramica, dei materiali refrattari, ceramica sanitaria, di porcellane e ceramiche per uso domestico e ornamentale, di ceramica tecnica, di tubi in gres",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 2212008 per le imprese dei settori CERAMICA e per i lavoratori dalle stesse dipendenti (B122).txt,3331,0.0063,clean
4945,I351,FERROVIE: Dipendenti Addetti ai Servizi,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/FERROVIE Dipendenti Addetti ai Servizi (I351).txt,10685,0.0005,clean
6147,T011,SANITA': Personale non medico area privata,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo economico biennio 2006-2007 (T011).txt,3130,0.0019,clean
17254,G093,CCNL per gli impiegati ed operai della società RAI - Radiotelevisione italiana,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per gli impiegati ed operai della società RAI - Radiotelevisione italiana (G093).txt,107047,0.0033,clean
14714,H018,CCNL per i dipendenti da Aziende esercenti attività nel settore del TERZIARIO E SERVIZI,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Modifiche e integrazioni CCNL 2562009 per i dipendenti da aziende esercenti attivita' nel settore del TERZIARIO E SERVIZI (H018).txt,46137,0.0081,clean
6259,I491,AGENZIE MARITTIME E AEREE: Dirigenti,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/AGENZIE MARITTIME E AEREE Dirigenti (I491).txt,31731,0.0001,clean
17755,E050,CCNL 12 marzo 1949 per i lavoratori dell'alimentazione dolciaria,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 14 settembre 1963 per il rinnovo del CCNL per l'industria dolciaria (E050).txt,42758,0.0071,clean
9591,B142,Accordo di confluenza del CCNL lampade nel CCNL vetro,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di confluenza del CCNL lampade nel CCNL vetro (B142).txt,1232,0.0073,clean
15015,HV22,Adesione di CEPI-UCI al CCNL Guardiania e Portierato,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Adesione di CEPI-UCI al CCNL Guardiania e Portierato (HV22).txt,1317,0.003,clean
7094,T611,FEDERCASA,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 2006-2009 per i dipendenti delle aziende, società ed enti pubblici economici aderenti a Federcasa (T611).txt",277817,0.0047,clean
9581,G011,CCNL per i dipendenti delle aziende grafiche ed affini e delle aziende editoriali anche multimediali,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per il rinnovo del CCNL per i dipendenti delle aziende grafiche ed affini e delle aziende editoriali anche multimediali (G011).txt,106183,0.0018,clean
19355,E042,Accordo per il rinnovo del CCNL per i dipendenti delle aziende di lavorazione della foglia di tabacco secco allo stato sciolto,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 1 ottobre 1970 per i dipendenti dalle aziende di lavorazione della foglia del tabacco (E042).txt,7572,0.0102,clean
20225,T27S,CCNL per il settore istruzione e formazione professionale,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per il settore istruzione e formazione professionale (T27S).txt,181122,0.0025,clean
9899,D111,CCNL per gli addetti alle industrie manifatturiere delle pelli e succedanei,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 27072010 ad integrazione dell'Accordo triennale 24062010 settore industriale manifatturiero pelli - cuoio - succedanei (D111).txt,57332,0.0074,clean
11188,F01C,CCNL per i lavoratori Edili delle imprese artigiane e delle piccole e medie imprese,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i lavoratori Edili delle imprese artigiane e delle piccole e medie imprese (F01C).txt,87655,0.0033,clean
651,K521,PULIZIA Disinfezione Disinfestazione (PMI Cooperative Artigiane),"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti delle imprese artigiane esercenti Servizi di pulizia, Disinfezione, Disinfestazione, Derattizzazione e Sanificazione (K521).txt",153174,0.0019,clean
2785,H0B1,AGENTI IMMOBILIARI PROFESSIONALI E MANDATARI,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/AGENTI IMMOBILIARI PROFESSIONALI E MANDATARI (H0B1).txt,131973,0.0,clean
20903,K511,Ipotesi di accordo per il rinnovo del CCNL servizi di pulizia e servizi integrati/multiservizi,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo integrativo all'accordo di rinnovo del CCNL servizi di pulizia, servizi integratimultiservizi del 13 giugno 2025 (K511).txt",9104,0.0164,clean
7073,T011,SANITA': Personale non medico area privata,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo economico biennio 2006-2007 (T011).txt,3130,0.0019,clean
5843,G369,ENTI LIRICI,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 23 maggio 1964 per gli artisti del coro dipendenti dagli enti lirici e sinfonici (G369).txt,54927,0.004,clean
15739,K521,"CCNL per i dipendenti delle imprese artigiane esercenti Servizi di pulizia, Disinfezione, Disinfestazione, Derattizzazione e Sanificazione","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti delle imprese artigiane esercenti Servizi di pulizia, Disinfezione, Disinfestazione, Derattizzazione e Sanificazione (K521).txt",153174,0.0019,clean
17589,J221,"CCNL per il personale impiegatizio, subalterno ed ausiliario delle Casse di Risparmio, Monti di Credito su pegno di 1a categoria ed Enti equiparati",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/BANCARI CASSE DI RISPARMIO (J221).txt,244221,0.0002,clean
13952,G011,Ipotesi di accordo 30 maggio 2011 per il rinnovo del CCNL per i dipendenti delle aziende grafiche ed affini e delle aziende editoriali anche multimediali,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo per il rinnovo del CCNL per i dipendenti delle aziende grafiche ed affini e delle aziende editoriali anche multimediali (G011).txt,106183,0.0018,clean
20716,H508,CCNL per i dipendenti addetti ai servizi familiare Colf e Badanti,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per COLF E BADANTI (H508).txt,43440,0.0016,clean
19272,H0L3,Accordo economico collettivo per la disciplina del rapporto di agenzia e rappresentanza commerciale del settore industriale,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo economico collettivo per la disciplina del rapporto di agenzia e rappresentanza commerciale del settore industriale (H0L3).txt,100997,0.0031,clean
20483,V731,CCNL Intersettoriale per il comparto Manifatturiero,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL Intersettoriale per il comparto Manifatturiero (V731).txt,900513,0.0025,clean
4770,J121,ASSICURAZIONI: Dipendenti (ANIA),/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ASSICURAZIONI Dipendenti (ANIA) (J121).txt,365319,0.0,clean
9070,H341,Ipotesi di accordo di rinnovo del CCNL per i dipendenti da aziende ortofrutticole ed agrumarie,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo della parte economica del CCNL per i dipendenti da aziende ortofrutticole ed agrumarie (H341).txt,757,0.0106,clean
16506,C100,"ESAARCO CCNL per i dipendenti delle aziende e società cooperative del settore autodemolizione, smaltimento, recupero, trasporto, reciclaggio e trasformazione in energie rinnovabili","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/ESAARCO CCNL per i dipendenti delle aziende e società cooperative del settore autodemolizione, smaltimento, recupero, trasporto, reciclaggio e trasfor (C100).txt",447037,0.0019,clean
19042,I145,"Accordo di rinnovo della parte economica del CCNL 11 luglio 2017 per i soci e i dipendenti delle cooperative esercenti attività prevalente nel settore autotrasporto, spedizione merci, logistica e facchinaggio",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo della parte economica del CCNL 11 luglio 2017 per i soci e i dipendenti delle cooperative esercenti attività prevalente nel settore (I145).txt,6991,0.0026,clean
4687,D018,TESSILI ABBIGLIAMENTO: P.M.I.,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per gli addetti alle piccole e medie industrie del settore tessile-abbigliamento-moda, calzature, pelli e cuoio, penne, spazzole e pennelli, occh (D018).txt",1062766,0.0026,clean
19416,F01V,CCNL per i dipendenti delle PMI  e Imprese ARTIGIANE del settore edilizia ed affini,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti delle aziende ARTIGIANE e PMI del settore edile (F01V).txt,67164,0.0015,clean
17084,T27A,"CCNL per il personale docente - non docente con rapporto di lavoro subordinato delle istituzioni di alta cultura, università ed accademie, legalmente riconosciute","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per il personale docente - non docente con rapporto di lavoro subordinato delle istituzioni di alta cultura, università ed accademie, legalmente  (T27A).txt",68311,0.0024,clean
8783,I112,AUTOTRASPORTI: Dirigenti,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/AUTOTRASPORTI Dirigenti (I112).txt,51940,0.0,clean
18628,F04B,CCNL 13 maggio 2008 per i lavoratori dipendenti da aziende esercenti le attività di escavazione e lavorazione dei materiali lapidei,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 13 maggio 2008 per i lavoratori dipendenti da aziende esercenti le attività di escavazione e lavorazione dei materiali lapidei (F04B).txt,250666,0.0002,clean
5807,IB17,POMPE FUNEBRI: Agenzie Pubbliche,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti delle imprese pubbliche del settore funerario (IB17).txt,311244,0.0115,clean
19461,H700,"CCNL per i dipendenti delle piccole e medie imprese esercenti attività nel Settore dei Servizi""""",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti delle piccole e medie imprese esercenti attività nel Settore dei Servizi (H700).txt,198593,0.0034,clean
5231,K511,PULIZIA: Imprese,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo integrativo all'accordo di rinnovo del CCNL servizi di pulizia, servizi integratimultiservizi del 13 giugno 2025 (K511).txt",9104,0.0164,clean
19484,B371,"Stesura del CCNL 16 settembre 2020 per gli addetti all'industria della gomma, cavi elettrici ed affini e all'industria delle materie plastiche","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 26 gennaio 2023 di rinnovo del CCNL 16 settembre 2020 per gli addetti all'industria della gomma, cavi elettrici ed affini e all'industria dell (B371).txt",36836,0.0052,clean
13032,J267,Accordo in tema di copertura delle spese sanitarie per il personale della Banca d'Italia,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo cornice in tema di contrattualizzazione del rapporto di impiego del personale della carriera operativa, dei servizi generali e di sicurezza e  (J267).txt",4369,0.0048,clean
17802,T271,CCNL per il personale occupato nei servizi dell'infanzia e della prima infanzia delle scuole e degli enti aderenti e/o rappresentati dalla FISM,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo integrativo dell'accordo ponte 22 maggio 2012 relativo al CCNL FISM in vigore (T271).txt,1458,0.0055,clean
18969,H02N,CCNL per i dipendenti da aziende esercenti attività del settore Commercio e Servizi,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti da aziende esercenti attività del settore Commercio e Servizi (H02N).txt,201516,0.0037,clean
5373,B125,CERAMICA: Artigiane,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CERAMICA Artigiane (B125).txt,106550,0.0,clean
11054,A011,Verbale di accordo 25 maggio 2010 per il rinnovo del CCNL per gli operai agricoli e florovivaisti del 6 luglio 2006,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/AGRICOLTURA Operai e Florovivaisti (A011).txt,244591,0.0181,clean
17276,F080,Verbale di accordo integrativo alla parte salariale del CCNL Edilizia del 15/1/2015,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL dipendenti delle imprese edili e affini (F080).txt,272801,0.005,clean
5983,C015,METALMECCANICA: Artigiane,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Ipotesi di accordo di rinnovo del CCNL per l'artigianato metalmeccanico e dell'installazione di impianti (C015).txt,15082,0.0021,clean
19495,H07A,Accordo interconfederale integrativo e modificativo del CCNL impianti sportivi e attività sportive del 12/07/2019,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo interconfederale integrativo e modificativo del CCNL impianti sportivi e attività sportive del 12072019 (H07A).txt,52694,0.0041,clean
10325,H058,Ipotesi di accordo 4 marzo 2010 per il rinnovo del CCNL per i dipendenti da aziende del settore turismo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di correzione e integrazione dei testi siglati il 18 luglio 2018 (H058).txt,4771,0.0067,clean
4872,H201,FIORI (IMPORT-EXPORT),/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/FIORI (IMPORT-EXPORT) (H201).txt,160982,0.0002,clean
18718,V511,CCNL per i dipendenti degli Istituti per il sostentamento del Clero,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo biennale del CCNL1532007 per i dipendenti degli Istituti per il sostentamento del Clero (V511).txt,4279,0.0026,clean
8715,D014,TESSILI ABBIGLIAMENTO: Industrie,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL TESSILE ABBIGLIAMENTO (D014).txt,684976,0.0065,clean
18712,H01K,"CCNL per i dipendenti delle micro, piccole e medie imprese del settore terziario, commercio e servizi","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per i dipendenti delle micro, piccole e medie imprese del settore terziario, commercio e servizi (H01K).txt",384865,0.0027,clean
17837,B254,Ipotesi di accordo per il rinnovo del CCNL Energia e Petrolio 22 gennaio 2013,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Rinnovo biennale parte economica CCNL Energia e Petrolio 14 marzo 2002 (B254).txt,2493,0.0036,clean
17062,T279,CCNL del personale Scuole e degli Enti gestori di corsi di istruzione-formazione e cultura varia - Triennio 2015/2018 - Modifiche ed Integrazioni,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo integrativo del CCNL FIDEF 2022-2025 (T279).txt,2989,0.0003,clean
19338,F020,Verbale di accordo - Chiarimenti a verbale. Accordo del 10 novembre 2020 CCNL dei materiali da costruzione,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL dei materiali da costruzione (F020).txt,139881,0.0035,clean
15226,B020,CCNL Area Chimica - Ceramica,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL Area Chimica - Ceramica (B020).txt,236551,0.0044,clean
16664,HV22,Verbale di accordo per il rinnovo del CCNL addetti Guardiania e Portierato,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Adesione di CEPI-UCI al CCNL Guardiania e Portierato (HV22).txt,1317,0.003,clean
2260,A021,AGRICOLTURA: Impiegati,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/AGRICOLTURA Impiegati (A021).txt,116832,0.0,clean
9539,S233,CCNL del personale della dirigenza sanitaria professionale tecnico ed amministrativa del servizio sanitario nazionale quadriennio normativo 2006-2009 e biennio economico 2006-2007,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/AREA III Dirigenti (SANITA' Area non Medica) (S233).txt,258681,0.0005,clean
19558,V719,Verbale di accordo sul rinnovo del CCNL Servizi Ausiliari del 21/11/2017,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo interconfederale welfare aziendale e premi di risultato CCNL Servizi Ausiliari alle Collettività, alle Aziende e alle Persone (V719).txt",4448,0.0117,clean
8994,H058,Ipotesi di accordo per il rinnovo del CCNL turismo,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di correzione e integrazione dei testi siglati il 18 luglio 2018 (H058).txt,4771,0.0067,clean
9341,H505,CCNL COLF E BADANTI,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL Colf e Badanti (H505).txt,39963,0.0057,clean
4752,B253,ENERGIA PETROLIFERA E AFFINI: Aziende a PPSS,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL 1 MAGGIO 1991 PER IL SETTORE ENERGIA DELLE AZIENDE A PARTECIPAZIONE STATALE (B253).txt,590747,0.0046,clean
7197,H019,COMMERCIO - CISAL (fino a 14 dipendenti),/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/COMMERCIO - CISAL (fino a 14 dipendenti) (H019).txt,93815,0.0014,clean
20488,H03N,"Ipotesi di accordo di rinnovo del CCNL per i lavoratori dipendenti delle imprese di Commercio, Terziario, Distribuzione, Servizi, Pubblici Esercizi e Turismo",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di adesione ai CCNL da valere su tutto il territorio nazionale (H03N).txt,3195,0.0041,clean
20538,HV40,"CCNL Servizi di Vigilanza, Investigazioni, Security, Safety e Ausiliari alla Sicurezza","/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL Servizi di Vigilanza, Investigazioni, Security, Safety e Ausiliari alla Sicurezza (HV40).txt",241602,0.0046,clean
20144,D01B,CCNL per l'industria tessile,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL per l'industria tessile (D01B).txt,3762,0.0008,clean
6772,I632,MARITTIMI: Stato Maggiore Navi Locali,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/MARITTIMI Stato Maggiore Navi Locali (I632).txt,1857,0.0,clean
9134,IC81,Accordo di confluenza al CCNL Autorimesse e noleggio auto,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Ipotesi di accordo (IC81).txt,8717,0.0029,clean
19763,D271,"CCNL per le aziende che producono, in prevalenza, occhiali e articoli inerenti l'occhialeria e per i lavoratori da esse dipendenti",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di nuova normativa sulla classificazione del personale ad integrazione dell'accordo 19072016 di rinnovo del CCNL 9 novembre 2013 (D271).txt,174605,0.0088,clean
5743,B371,GOMMA E PLASTICA: Industrie,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 26 gennaio 2023 di rinnovo del CCNL 16 settembre 2020 per gli addetti all'industria della gomma, cavi elettrici ed affini e all'industria dell (B371).txt",36836,0.0052,clean
18706,F051,Verbale di Accordo per la definizione dell'incremento dei minimi retributivi a valere dal primo gennaio 2018,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 6 ottobre 1954 per il conglobamento e riassetto zonale delle retribuzioni per gli addetti all'industria del legno e del sughero (F051).txt,2775,0.0007,clean
5096,E031,SOTTOPRODOTTI DELLA MACELLAZIONE,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/SOTTOPRODOTTI DELLA MACELLAZIONE (E031).txt,88834,0.0,clean
6933,H011,COMMERCIO E SERVIZI,"/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo di rinnovo CCNL Terziario, Distribuzione e Servizi (H011).txt",5553,0.0058,clean
16899,J241,"Accordo di rinnovo del CCNL 19 gennaio 2012 per i quadri direttivi e per il personale delle aree professionali dipendenti dalle imprese creditizie, finanziarie e strumentali",/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo 21 marzo 2025 in materia di libertà sindacali (J241).txt,59535,0.0023,clean
20512,H021,Contratto Collettivo Nazionale di parziale modifica del Regolamento del Fondo di Assistenza Sanitaria per i dirigenti di aziende commerciali e di trasporto e spedizione annesso al CCNL del 1° agosto 1957,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo Ponte CCNL 27 maggio 2004 per i dirigenti di aziende del terziario della distribuzione e dei servizi (H021).txt,2126,0.0141,clean
18614,HV11,CCNL Lavoratori dipendenti da istituti di vigilanza privata,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/CCNL Lavoratori dipendenti da istituti di vigilanza privata (HV11).txt,89912,0.008,clean
12981,J257,Accordo negoziale in tema di trattamento economico per l'anno 2010 per il personale della carriera direttiva,/Users/lukeschreiber/Downloads/Italy/italy_scraping/italy_txts/Accordo cornice in tema di contrattualizzazione del rapporto di impiego del personale della carriera direttiva (J257).txt,3884,0.0054,clean
